recorded_at,device_name,power_kwh,water_m3,gas_m3
2025-04-11 10:37:27,1025,278
2025-04-11 10:37:27,1025,278
2025-04-11 10:37:27,1025,278
2025-04-11 10:37:27,1025,278
2025-04-11 10:37:27,1025,278
2025-04-11 10:37:28,1025,278
2025-04-11 10:37:28,1025,278
2025-04-11 10:37:28,1025,278
2025-04-11 10:37:28,1025,278
2025-04-11 10:37:28,1025,278
2025-04-11 10:37:28,1025,278
2025-04-11 10:37:28,1025,278
2025-04-11 10:37:28,1025,278
2025-04-11 10:37:28,1025,278
2025-04-11 10:37:28,1025,278
2025-04-11 10:37:28,1025,278
2025-04-11 10:37:28,1025,278
2025-04-11 10:37:28,1025,278
2025-04-11 10:37:28,1025,277
2025-04-11 10:37:28,1025,277
2025-04-11 10:37:28,1025,277
2025-04-11 10:37:28,1025,277
2025-04-11 10:37:28,1025,277
2025-04-11 10:37:29,1025,277
2025-04-11 10:37:29,1025,277
2025-04-11 10:37:29,1025,277
2025-04-11 10:37:29,1025,277
2025-04-11 10:37:29,1025,277
2025-04-11 10:37:29,1025,277
2025-04-11 10:37:29,1025,277
2025-04-11 10:37:29,1025,277
2025-04-11 10:37:29,1025,277
2025-04-11 10:37:29,1025,277
2025-04-11 10:37:29,1025,277
2025-04-11 10:37:29,1025,277
2025-04-11 10:37:29,1025,277
2025-04-11 10:37:29,1025,277
2025-04-11 10:37:29,1025,277
2025-04-11 10:37:29,1025,277
2025-04-11 10:37:29,1025,277
2025-04-11 10:37:29,1025,277
2025-04-11 10:37:30,1025,277
2025-04-11 10:37:30,1025,277
2025-04-11 10:37:30,1025,277
2025-04-11 10:37:30,1025,277
2025-04-11 10:37:30,1025,277
2025-04-11 10:37:30,1025,277
2025-04-11 10:37:30,1025,277
2025-04-11 10:37:30,1025,277
2025-04-11 10:37:30,1025,277
2025-04-11 10:37:30,1025,277
2025-04-11 10:37:30,1025,277
2025-04-11 10:37:30,1025,277
2025-04-11 10:37:30,1025,277
2025-04-11 10:37:30,1025,277
2025-04-11 10:37:30,1025,277
2025-04-11 10:37:30,1025,277
2025-04-11 10:37:30,1025,277
2025-04-11 10:37:31,1025,277
2025-04-11 10:37:31,1025,277
2025-04-11 10:37:31,1025,277
2025-04-11 10:37:31,1025,277
2025-04-11 10:37:31,1025,277
2025-04-11 10:37:31,1025,277
2025-04-11 10:37:31,1025,277
2025-04-11 10:37:31,1025,277
2025-04-11 10:37:31,1025,277
2025-04-11 10:37:31,1025,277
2025-04-11 10:37:31,1025,277
2025-04-11 10:37:31,1025,277
2025-04-11 10:37:31,1025,277
2025-04-11 10:37:31,1025,277
2025-04-11 10:37:31,1025,277
2025-04-11 10:37:31,1025,277
2025-04-11 10:37:31,1025,277
2025-04-11 10:37:32,1025,277
2025-04-11 10:37:32,1025,277
2025-04-11 10:37:32,1025,277
2025-04-11 10:37:32,1025,277
2025-04-11 10:37:32,1025,277
2025-04-11 10:37:32,1025,277
2025-04-11 10:37:32,1025,277
2025-04-11 10:37:32,1025,277
2025-04-11 10:37:32,1025,277
2025-04-11 10:37:32,1025,277
2025-04-11 10:37:32,1025,277
2025-04-11 10:37:32,1025,277
2025-04-11 10:37:32,1025,276
2025-04-11 10:37:32,1025,276
2025-04-11 10:37:32,1025,276
2025-04-11 10:37:32,1025,276
2025-04-11 10:37:33,1025,276
2025-04-11 10:37:33,1025,276
2025-04-11 10:37:33,1025,276
2025-04-11 10:37:33,1025,276
2025-04-11 10:37:33,1025,276
2025-04-11 10:37:33,1025,276
2025-04-11 10:37:33,1025,276
2025-04-11 10:37:33,1025,276
2025-04-11 10:37:33,1025,276
2025-04-11 10:37:33,1025,276
2025-04-11 10:37:33,1025,276
2025-04-11 10:37:33,1025,276
2025-04-11 10:37:33,1025,276
2025-04-11 10:37:33,1025,276
2025-04-11 10:37:33,1025,276
2025-04-11 10:37:33,1025,276
2025-04-11 10:37:33,1025,276
2025-04-11 10:37:33,1025,276
2025-04-11 10:37:33,1025,276
2025-04-11 10:37:34,1025,276
2025-04-11 10:37:34,1025,276
2025-04-11 10:37:34,1025,276
2025-04-11 10:37:34,1025,276
2025-04-11 10:37:34,1025,276
2025-04-11 10:37:34,1025,276
2025-04-11 10:37:34,1025,276
2025-04-11 10:37:34,1025,276
2025-04-11 10:37:34,1025,276
2025-04-11 10:37:34,1025,276
2025-04-11 10:37:34,1025,276
2025-04-11 10:37:34,1025,276
2025-04-11 10:37:34,1025,276
2025-04-11 10:37:34,1025,276
2025-04-11 10:37:34,1026,276
2025-04-11 10:37:34,1026,276
2025-04-11 10:37:34,1026,276
2025-04-11 10:37:34,1026,276
2025-04-11 10:37:35,1026,276
2025-04-11 10:37:35,1026,276
2025-04-11 10:37:35,1026,276
2025-04-11 10:37:35,1026,276
2025-04-11 10:37:35,1026,276
2025-04-11 10:37:35,1026,276
2025-04-11 10:37:35,1026,276
2025-04-11 10:37:35,1026,276
2025-04-11 10:37:35,1026,276
2025-04-11 10:37:35,1026,276
2025-04-11 10:37:35,1026,276
2025-04-11 10:37:35,1026,276
2025-04-11 10:37:35,1026,276
2025-04-11 10:37:35,1026,276
2025-04-11 10:37:35,1026,276
2025-04-11 10:37:35,1026,276
2025-04-11 10:37:35,1026,276
2025-04-11 10:37:36,1026,276
2025-04-11 10:37:36,1026,276
2025-04-11 10:37:36,1026,276
2025-04-11 10:37:36,1026,276
2025-04-11 10:37:36,1026,276
2025-04-11 10:37:36,1026,276
2025-04-11 10:37:36,1026,276
2025-04-11 10:37:36,1026,276
2025-04-11 10:37:36,1026,276
2025-04-11 10:37:36,1026,276
2025-04-11 10:37:36,1026,276
2025-04-11 10:37:36,1026,276
2025-04-11 10:37:36,1026,276
2025-04-11 10:37:36,1026,276
2025-04-11 10:37:36,1026,278
2025-04-11 10:37:36,1026,278
2025-04-11 10:37:36,1026,278
2025-04-11 10:37:36,1026,278
2025-04-11 10:37:37,1026,278
2025-04-11 10:37:37,1026,278
2025-04-11 10:37:37,1026,278
2025-04-11 10:37:37,1026,278
2025-04-11 10:37:37,1026,278
2025-04-11 10:37:37,1026,278
2025-04-11 10:37:37,1026,278
2025-04-11 10:37:37,1026,278
2025-04-11 10:37:37,1026,278
2025-04-11 10:37:37,1026,278
2025-04-11 10:37:37,1026,278
2025-04-11 10:37:37,1026,278
2025-04-11 10:37:37,1026,278
2025-04-11 10:37:37,1026,278
2025-04-11 10:37:37,1026,278
2025-04-11 10:37:37,1026,278
2025-04-11 10:37:37,1026,278
2025-04-11 10:37:37,1026,278
2025-04-11 10:37:38,1026,278
2025-04-11 10:37:38,1026,278
2025-04-11 10:37:38,1026,278
2025-04-11 10:37:38,1026,278
2025-04-11 10:37:38,1026,278
2025-04-11 10:37:38,1026,278
2025-04-11 10:37:38,1026,278
2025-04-11 10:37:38,1026,278
2025-04-11 10:37:38,1026,278
2025-04-11 10:37:38,1026,278
2025-04-11 10:37:38,1026,278
2025-04-11 10:37:38,1026,278
2025-04-11 10:37:38,1026,278
2025-04-11 10:37:38,1028,278
2025-04-11 10:37:38,1028,278
2025-04-11 10:37:38,1028,278
2025-04-11 10:37:38,1028,278
2025-04-11 10:37:39,1028,278
2025-04-11 10:37:39,1028,278
2025-04-11 10:37:39,1028,278
2025-04-11 10:37:39,1028,278
2025-04-11 10:37:39,1028,278
2025-04-11 10:37:39,1028,278
2025-04-11 10:37:39,1028,278
2025-04-11 10:37:39,1028,278
2025-04-11 10:37:39,1028,278
2025-04-11 10:37:39,1028,278
2025-04-11 10:37:39,1028,278
2025-04-11 10:37:39,1028,278
2025-04-11 10:37:39,1028,278
2025-04-11 10:37:39,1028,278
2025-04-11 10:37:39,1028,278
2025-04-11 10:37:39,1028,278
2025-04-11 10:37:40,1028,278
2025-04-11 10:37:40,1028,278
2025-04-11 10:37:40,1028,278
2025-04-11 10:37:40,1028,278
2025-04-11 10:37:40,1028,278
2025-04-11 10:37:40,1028,278
2025-04-11 10:37:40,1028,278
2025-04-11 10:37:40,1028,278
2025-04-11 10:37:40,1028,278
2025-04-11 10:37:40,1028,278
2025-04-11 10:37:40,1028,278
2025-04-11 10:37:40,1028,278
2025-04-11 10:37:40,1028,278
2025-04-11 10:37:40,1028,278
2025-04-11 10:37:40,1028,278
2025-04-11 10:37:40,1028,278
2025-04-11 10:37:40,1028,280
2025-04-11 10:37:40,1028,280
2025-04-11 10:37:40,1028,280
2025-04-11 10:37:41,1028,280
2025-04-11 10:37:41,1028,280
2025-04-11 10:37:41,1028,280
2025-04-11 10:37:41,1028,280
2025-04-11 10:37:41,1028,280
2025-04-11 10:37:41,1028,280
2025-04-11 10:37:41,1028,280
2025-04-11 10:37:41,1028,280
2025-04-11 10:37:41,1028,280
2025-04-11 10:37:41,1028,280
2025-04-11 10:37:41,1028,280
2025-04-11 10:37:41,1028,280
2025-04-11 10:37:41,1028,280
2025-04-11 10:37:41,1028,280
2025-04-11 10:37:41,1028,280
2025-04-11 10:37:41,1028,280
2025-04-11 10:37:41,1028,280
2025-04-11 10:37:41,1028,280
2025-04-11 10:37:42,1028,280
2025-04-11 10:37:42,1028,280
2025-04-11 10:37:42,1028,280
2025-04-11 10:37:42,1028,280
2025-04-11 10:37:42,1028,280
2025-04-11 10:37:42,1028,280
2025-04-11 10:37:42,1028,280
2025-04-11 10:37:42,1028,280
2025-04-11 10:37:42,1028,280
2025-04-11 10:37:42,1028,280
2025-04-11 10:37:42,1028,280
2025-04-11 10:37:42,1028,280
2025-04-11 10:37:42,1028,280
2025-04-11 10:37:42,1028,280
2025-04-11 10:37:42,1028,280
2025-04-11 10:37:42,1029,280
2025-04-11 10:37:42,1029,280
2025-04-11 10:37:42,1029,280
2025-04-11 10:37:42,1029,280
2025-04-11 10:37:43,1029,280
2025-04-11 10:37:43,1029,280
2025-04-11 10:37:43,1029,280
2025-04-11 10:37:43,1029,280
2025-04-11 10:37:43,1029,280
2025-04-11 10:37:43,1029,280
2025-04-11 10:37:43,1029,280
2025-04-11 10:37:43,1029,280
2025-04-11 10:37:43,1029,280
2025-04-11 10:37:43,1029,280
2025-04-11 10:37:43,1029,280
2025-04-11 10:37:43,1029,280
2025-04-11 10:37:43,1029,280
2025-04-11 10:37:43,1029,280
2025-04-11 10:37:43,1029,280
2025-04-11 10:37:43,1029,280
2025-04-11 10:37:43,1029,282
2025-04-11 10:37:43,1029,282
2025-04-11 10:37:43,1029,282
2025-04-11 10:37:44,1029,282
2025-04-11 10:37:44,1029,282
2025-04-11 10:37:44,1029,282
2025-04-11 10:37:44,1029,282
2025-04-11 10:37:44,1029,282
2025-04-11 10:37:44,1029,282
2025-04-11 10:37:44,1029,282
2025-04-11 10:37:44,1029,282
2025-04-11 10:37:44,1029,282
2025-04-11 10:37:44,1029,282
2025-04-11 10:37:44,1029,282
2025-04-11 10:37:44,1029,282
2025-04-11 10:37:44,1029,282
2025-04-11 10:37:44,1029,282
2025-04-11 10:37:44,1029,282
2025-04-11 10:37:44,1029,282
2025-04-11 10:37:44,1029,282
2025-04-11 10:37:44,1029,282
2025-04-11 10:37:45,1029,282
2025-04-11 10:37:45,1029,282
2025-04-11 10:37:45,1029,282
2025-04-11 10:37:45,1029,282
2025-04-11 10:37:45,1029,282
2025-04-11 10:37:45,1029,282
2025-04-11 10:37:45,1029,282
2025-04-11 10:37:45,1029,282
2025-04-11 10:37:45,1029,282
2025-04-11 10:37:45,1029,282
2025-04-11 10:37:45,1029,282
2025-04-11 10:37:45,1029,282
2025-04-11 10:37:45,1029,282
2025-04-11 10:37:45,1029,282
2025-04-11 10:37:45,1029,282
2025-04-11 10:37:45,1029,282
2025-04-11 10:37:45,1029,282
2025-04-11 10:37:45,1029,282
2025-04-11 10:37:46,1029,282
2025-04-11 10:37:46,1029,282
2025-04-11 10:37:46,1029,282
2025-04-11 10:37:46,1029,282
2025-04-11 10:37:46,1029,282
2025-04-11 10:37:46,1029,282
2025-04-11 10:37:46,1029,282
2025-04-11 10:37:46,1029,282
2025-04-11 10:37:46,1029,282
2025-04-11 10:37:46,1029,282
2025-04-11 10:37:46,1029,282
2025-04-11 10:37:46,1029,282
2025-04-11 10:37:46,1029,282
2025-04-11 10:37:46,1029,282
2025-04-11 10:37:46,1029,282
2025-04-11 10:37:46,1029,282
2025-04-11 10:37:46,1029,282
2025-04-11 10:37:47,1029,282
2025-04-11 10:37:47,1029,282
2025-04-11 10:37:47,1029,282
2025-04-11 10:37:47,1029,282
2025-04-11 10:37:47,1029,282
2025-04-11 10:37:47,1029,282
2025-04-11 10:37:47,1029,282
2025-04-11 10:37:47,1029,282
2025-04-11 10:37:47,1029,282
2025-04-11 10:37:47,1029,282
2025-04-11 10:37:47,1029,282
2025-04-11 10:37:47,1029,282
2025-04-11 10:37:47,1029,282
2025-04-11 10:37:47,1029,282
2025-04-11 10:37:47,1029,282
2025-04-11 10:37:47,1029,284
2025-04-11 10:37:47,1029,284
2025-04-11 10:37:48,1029,284
2025-04-11 10:37:48,1029,284
2025-04-11 10:47:21,1031,298
2025-04-11 10:48:01,1032,300
2025-04-11 10:48:36,1032,297
2025-04-11 10:49:09,1033,306
2025-04-11 10:49:42,1034,312
2025-04-11 10:50:14,1034,309
2025-04-11 10:50:47,1036,307
2025-04-11 10:51:19,1037,302
2025-04-11 10:51:52,1042,313
2025-04-11 10:52:24,1042,322
2025-04-11 10:52:56,1044,311
2025-04-11 10:53:29,1048,307
2025-04-11 10:54:02,1048,313
2025-04-11 10:54:34,1047,321
2025-04-11 10:55:06,1048,320
2025-04-11 10:55:39,1049,327
2025-04-11 10:56:11,1048,314
2025-04-11 10:56:43,1048,322
2025-04-11 10:57:15,1049,319
2025-04-11 10:57:48,1049,307
2025-04-11 10:58:20,1050,316
2025-04-11 10:58:53,1053,309
2025-04-11 10:59:25,1055,311
2025-04-11 10:59:58,1056,318
2025-04-11 11:00:30,1057,313
2025-04-11 11:01:02,1056,311
2025-04-11 11:01:35,1060,309
2025-04-11 11:02:07,1061,311
2025-04-11 11:02:39,1061,317
2025-04-11 11:03:12,1060,322
2025-04-11 11:03:44,1060,330
2025-04-11 11:04:16,1061,316
2025-04-11 11:04:49,1062,301
2025-04-11 11:05:21,1064,314
2025-04-11 11:05:54,1064,319
2025-04-11 11:06:26,1063,313
2025-04-11 11:06:58,1064,314
2025-04-11 11:07:30,1067,312
2025-04-11 11:08:03,1068,309
2025-04-11 11:08:35,1067,312
2025-04-11 11:09:07,1067,314
2025-04-11 11:09:39,1068,308
2025-04-11 11:10:12,1066,310
2025-04-11 11:10:44,1067,301
2025-04-11 11:11:17,1067,309
