2025-04-14 11:46:33, CO2=946, PM2.5=11.3
2025-04-24T04:40:23.456265+00:00 | CO2=1011.6 ppm | PM2.5=13.21 μg/m³
[2025-04-24 12:40:44.551299] ✅ 資料已更新
2025-04-24T04:40:56.128892+00:00 | CO2=1009.6 ppm | PM2.5=12.21 μg/m³
[2025-04-24 12:41:17.628671] ✅ 資料已更新
2025-04-24T04:41:28.848589+00:00 | CO2=1009.6 ppm | PM2.5=12.94 μg/m³
[2025-04-24 12:41:50.860313] ✅ 資料已更新
2025-04-24T04:42:01.584195+00:00 | CO2=1004.6 ppm | PM2.5=11.85 μg/m³
[2025-04-24 12:42:23.875561] ✅ 資料已更新
2025-04-24T04:42:34.352054+00:00 | CO2=997.6 ppm | PM2.5=12.75 μg/m³
[2025-04-24 12:42:56.638441] ✅ 資料已更新
2025-04-24T04:43:07.359845+00:00 | CO2=988.6 ppm | PM2.5=12.34 μg/m³
[2025-04-24 12:43:29.389890] ✅ 資料已更新
2025-04-24T04:43:40.095758+00:00 | CO2=985.6 ppm | PM2.5=12.65 μg/m³
[2025-04-24 12:44:02.360559] ✅ 資料已更新
2025-04-24T04:44:12.943242+00:00 | CO2=983.6 ppm | PM2.5=11.6 μg/m³
[2025-04-24 12:44:36.005017] ✅ 資料已更新
2025-04-24T04:44:45.854562+00:00 | CO2=984.6 ppm | PM2.5=11.97 μg/m³
[2025-04-24 12:45:09.185517] ✅ 資料已更新
2025-04-24T04:45:18.862512+00:00 | CO2=980.6 ppm | PM2.5=12.27 μg/m³
[2025-04-24 12:45:42.313207] ✅ 資料已更新
2025-04-24T04:45:51.711629+00:00 | CO2=980.6 ppm | PM2.5=12.69 μg/m³
[2025-04-24 12:46:15.449666] ✅ 資料已更新
2025-04-24T04:46:24.831168+00:00 | CO2=977.6 ppm | PM2.5=12.88 μg/m³
[2025-04-24 12:46:48.372367] ✅ 資料已更新
2025-04-24T04:46:57.871141+00:00 | CO2=977.6 ppm | PM2.5=11.53 μg/m³
[2025-04-24 12:47:21.174640] ✅ 資料已更新
2025-04-24T04:47:31.041977+00:00 | CO2=977.6 ppm | PM2.5=11.02 μg/m³
2025-04-24T05:54:42.352313+00:00 | CO2=929.6 ppm | PM2.5=17.71 μg/m³
[2025-04-24 13:54:57.972924] ✅ 資料已更新
2025-04-24T05:55:18.462949+00:00 | CO2=938.6 ppm | PM2.5=17.21 μg/m³
[2025-04-24 13:55:31.660206] ✅ 資料已更新
2025-04-24T05:55:53.342716+00:00 | CO2=936.6 ppm | PM2.5=16.14 μg/m³
[2025-04-24 13:56:06.608595] ✅ 資料已更新
2025-04-24T05:56:27.390610+00:00 | CO2=938.6 ppm | PM2.5=17.08 μg/m³
[2025-04-24 13:56:41.099120] ✅ 資料已更新
2025-04-24T05:57:01.694532+00:00 | CO2=939.6 ppm | PM2.5=15.77 μg/m³
[2025-04-24 13:57:14.574742] ✅ 資料已更新
2025-04-24T05:57:35.950368+00:00 | CO2=939.6 ppm | PM2.5=16.35 μg/m³
[2025-04-24 13:57:48.678165] ✅ 資料已更新
2025-04-24T05:58:10.190938+00:00 | CO2=939.6 ppm | PM2.5=16.3 μg/m³
[2025-04-24 13:58:22.262334] ✅ 資料已更新
2025-04-24T05:58:44.398158+00:00 | CO2=939.6 ppm | PM2.5=14.97 μg/m³
[2025-04-24 13:58:56.748794] ✅ 資料已更新
2025-04-24T05:59:18.590155+00:00 | CO2=938.6 ppm | PM2.5=15.67 μg/m³
[2025-04-24 13:59:30.356641] ✅ 資料已更新
2025-04-24T05:59:52.286067+00:00 | CO2=937.6 ppm | PM2.5=15.2 μg/m³
[2025-04-24 14:00:03.943523] ✅ 資料已更新
2025-04-24T06:00:25.822126+00:00 | CO2=937.6 ppm | PM2.5=15.04 μg/m³
[2025-04-24 14:00:37.870519] ✅ 資料已更新
2025-04-24T06:00:59.551575+00:00 | CO2=935.6 ppm | PM2.5=15.4 μg/m³
[2025-04-24 14:01:11.471728] ✅ 資料已更新
2025-04-24T06:01:33.583045+00:00 | CO2=935.6 ppm | PM2.5=14.98 μg/m³
[2025-04-24 14:01:45.016570] ✅ 資料已更新
2025-04-24T06:02:07.182980+00:00 | CO2=944.6 ppm | PM2.5=15.09 μg/m³
[2025-04-24 14:02:18.444155] ✅ 資料已更新
2025-04-24T06:02:40.736085+00:00 | CO2=945.6 ppm | PM2.5=15.02 μg/m³
[2025-04-24 14:02:52.225870] ✅ 資料已更新
2025-04-24T06:03:14.335305+00:00 | CO2=948.6 ppm | PM2.5=15.34 μg/m³
[2025-04-24 14:03:25.812300] ✅ 資料已更新
2025-04-24T06:03:48.014460+00:00 | CO2=961.6 ppm | PM2.5=15.45 μg/m³
[2025-04-24 14:03:59.635701] ✅ 資料已更新
2025-04-24T06:04:21.806858+00:00 | CO2=973.6 ppm | PM2.5=15.56 μg/m³
[2025-04-24 14:04:33.690527] ✅ 資料已更新
2025-04-24T06:04:55.502625+00:00 | CO2=989.6 ppm | PM2.5=15.18 μg/m³
[2025-04-24 14:05:07.189646] ✅ 資料已更新
2025-04-24T06:05:29.102739+00:00 | CO2=1002.6 ppm | PM2.5=15.02 μg/m³
[2025-04-24 14:05:40.847259] ✅ 資料已更新
2025-04-24T06:49:12.395781+00:00 | CO2=1361.6 ppm | PM2.5=12.18 μg/m³
2025-04-24T06:49:43.402543+00:00 | CO2=1361.6 ppm | PM2.5=12.76 μg/m³
2025-04-24T06:50:13.770763+00:00 | CO2=1358.6 ppm | PM2.5=11.51 μg/m³
2025-04-24T06:50:44.075047+00:00 | CO2=1351.6 ppm | PM2.5=11.25 μg/m³
2025-04-24T06:51:14.394330+00:00 | CO2=1346.6 ppm | PM2.5=12.23 μg/m³
2025-04-24T06:51:44.683489+00:00 | CO2=1345.6 ppm | PM2.5=11.82 μg/m³
2025-04-24T06:52:15.018703+00:00 | CO2=1344.6 ppm | PM2.5=11.59 μg/m³
2025-04-24T06:52:45.323274+00:00 | CO2=1345.6 ppm | PM2.5=12.61 μg/m³
2025-04-24T06:53:15.691418+00:00 | CO2=1348.6 ppm | PM2.5=11.77 μg/m³
2025-04-24T06:53:46.026877+00:00 | CO2=1348.6 ppm | PM2.5=11.68 μg/m³
2025-04-24T06:54:16.362807+00:00 | CO2=1349.6 ppm | PM2.5=11.81 μg/m³
2025-04-24T06:54:46.698730+00:00 | CO2=1352.6 ppm | PM2.5=11.72 μg/m³
2025-04-24T06:55:17.049351+00:00 | CO2=1350.6 ppm | PM2.5=11.39 μg/m³
2025-04-24T06:55:48.554265+00:00 | CO2=1352.6 ppm | PM2.5=11.77 μg/m³
2025-04-24T06:56:18.890054+00:00 | CO2=1353.6 ppm | PM2.5=11.42 μg/m³
2025-04-24T06:56:49.193475+00:00 | CO2=1352.6 ppm | PM2.5=11.91 μg/m³
2025-04-24T06:57:19.514855+00:00 | CO2=1358.6 ppm | PM2.5=11.7 μg/m³
2025-04-24T06:57:49.913550+00:00 | CO2=1364.6 ppm | PM2.5=12.43 μg/m³
2025-04-24T06:58:20.329848+00:00 | CO2=1361.6 ppm | PM2.5=12.07 μg/m³
2025-04-24T06:58:50.761678+00:00 | CO2=1357.6 ppm | PM2.5=11.03 μg/m³
2025-04-24T06:59:21.113680+00:00 | CO2=1362.6 ppm | PM2.5=11.69 μg/m³
2025-04-24T06:59:51.465608+00:00 | CO2=1365.6 ppm | PM2.5=11.92 μg/m³
2025-04-24T07:00:21.785959+00:00 | CO2=1365.6 ppm | PM2.5=11.12 μg/m³
2025-04-24T07:00:52.121808+00:00 | CO2=1360.6 ppm | PM2.5=10.88 μg/m³
2025-04-24T07:01:22.457187+00:00 | CO2=1358.6 ppm | PM2.5=12.05 μg/m³
2025-04-24T07:01:52.761860+00:00 | CO2=1354.6 ppm | PM2.5=12.24 μg/m³
2025-04-24T07:02:23.097305+00:00 | CO2=1353.6 ppm | PM2.5=12.05 μg/m³
2025-04-24T07:02:53.433171+00:00 | CO2=1353.6 ppm | PM2.5=11.71 μg/m³
2025-04-24T07:03:23.769762+00:00 | CO2=1361.6 ppm | PM2.5=11.64 μg/m³
2025-04-24T07:03:54.105018+00:00 | CO2=1362.6 ppm | PM2.5=11.08 μg/m³
2025-04-24T07:04:24.441169+00:00 | CO2=1362.6 ppm | PM2.5=10.96 μg/m³
2025-04-24T07:04:54.745509+00:00 | CO2=1358.6 ppm | PM2.5=11.35 μg/m³
2025-04-24T07:05:25.081067+00:00 | CO2=1356.6 ppm | PM2.5=11.81 μg/m³
2025-04-24T07:05:55.417095+00:00 | CO2=1354.6 ppm | PM2.5=11.45 μg/m³
2025-04-24T07:06:25.752468+00:00 | CO2=1359.6 ppm | PM2.5=10.91 μg/m³
2025-04-24T07:06:56.088590+00:00 | CO2=1361.6 ppm | PM2.5=10.61 μg/m³
2025-04-24T07:07:26.408638+00:00 | CO2=1367.6 ppm | PM2.5=11.36 μg/m³
2025-04-24T07:07:56.744484+00:00 | CO2=1365.6 ppm | PM2.5=10.78 μg/m³
2025-04-24T07:08:27.080771+00:00 | CO2=1362.6 ppm | PM2.5=11.75 μg/m³
2025-04-24T07:08:57.415475+00:00 | CO2=1367.6 ppm | PM2.5=11.06 μg/m³
2025-04-24T07:09:27.784565+00:00 | CO2=1373.6 ppm | PM2.5=11.49 μg/m³
2025-04-24T07:09:58.120793+00:00 | CO2=1369.6 ppm | PM2.5=11.26 μg/m³
2025-04-24T07:10:28.455171+00:00 | CO2=1361.6 ppm | PM2.5=11.36 μg/m³
2025-04-24T07:10:59.672347+00:00 | CO2=1357.6 ppm | PM2.5=11.32 μg/m³
2025-04-24T07:11:30.008479+00:00 | CO2=1357.6 ppm | PM2.5=10.75 μg/m³
2025-04-24T07:12:00.343788+00:00 | CO2=1355.6 ppm | PM2.5=10.74 μg/m³
2025-04-24T07:12:30.680091+00:00 | CO2=1356.6 ppm | PM2.5=11.02 μg/m³
2025-04-24T07:13:01.014886+00:00 | CO2=1355.6 ppm | PM2.5=11.11 μg/m³
2025-04-24T07:13:31.368132+00:00 | CO2=1348.6 ppm | PM2.5=10.99 μg/m³
2025-04-24T07:14:01.703889+00:00 | CO2=1349.6 ppm | PM2.5=11.45 μg/m³
2025-04-24T07:14:32.039856+00:00 | CO2=1349.6 ppm | PM2.5=10.98 μg/m³
2025-04-24T07:15:02.424016+00:00 | CO2=1348.6 ppm | PM2.5=10.09 μg/m³
2025-04-24T07:15:32.744113+00:00 | CO2=1352.6 ppm | PM2.5=10.07 μg/m³
2025-04-24T07:16:03.080105+00:00 | CO2=1350.6 ppm | PM2.5=10.63 μg/m³
2025-04-24T07:16:33.416129+00:00 | CO2=1344.6 ppm | PM2.5=10.33 μg/m³
2025-04-24T07:17:03.751430+00:00 | CO2=1340.6 ppm | PM2.5=10.2 μg/m³
2025-04-24T07:17:34.087641+00:00 | CO2=1336.6 ppm | PM2.5=11.09 μg/m³
2025-04-24T07:18:04.407801+00:00 | CO2=1333.6 ppm | PM2.5=11.7 μg/m³
2025-04-24T07:18:34.743201+00:00 | CO2=1329.6 ppm | PM2.5=11.3 μg/m³
2025-04-24T07:19:05.063156+00:00 | CO2=1324.6 ppm | PM2.5=10.51 μg/m³
2025-04-24T07:19:35.383321+00:00 | CO2=1317.6 ppm | PM2.5=11.13 μg/m³
2025-04-24T07:20:05.703314+00:00 | CO2=1312.6 ppm | PM2.5=10.87 μg/m³
2025-04-24T07:20:36.037870+00:00 | CO2=1311.6 ppm | PM2.5=11.53 μg/m³
2025-04-24T07:21:06.359160+00:00 | CO2=1307.6 ppm | PM2.5=11.11 μg/m³
2025-04-24T07:21:36.694997+00:00 | CO2=1307.6 ppm | PM2.5=9.74 μg/m³
2025-04-24T07:22:07.014730+00:00 | CO2=1308.6 ppm | PM2.5=10.18 μg/m³
2025-04-24T07:22:37.350172+00:00 | CO2=1308.6 ppm | PM2.5=10.59 μg/m³
2025-04-24T07:23:07.670675+00:00 | CO2=1303.6 ppm | PM2.5=10.61 μg/m³
2025-04-24T07:23:38.006939+00:00 | CO2=1301.6 ppm | PM2.5=10.41 μg/m³
2025-04-24T07:24:08.342389+00:00 | CO2=1300.6 ppm | PM2.5=10.56 μg/m³
2025-04-24T07:24:38.678362+00:00 | CO2=1295.6 ppm | PM2.5=11.07 μg/m³
2025-04-24T07:25:09.014280+00:00 | CO2=1293.6 ppm | PM2.5=10.61 μg/m³
2025-04-24T07:25:39.398182+00:00 | CO2=1292.6 ppm | PM2.5=11.06 μg/m³
2025-04-24T07:26:09.734533+00:00 | CO2=1292.6 ppm | PM2.5=10.09 μg/m³
2025-04-24T07:26:40.068745+00:00 | CO2=1291.6 ppm | PM2.5=10.37 μg/m³
2025-04-24T07:27:10.389286+00:00 | CO2=1289.6 ppm | PM2.5=10.29 μg/m³
2025-04-24T07:27:40.692653+00:00 | CO2=1287.6 ppm | PM2.5=10.05 μg/m³
2025-04-24T07:28:11.237286+00:00 | CO2=1288.6 ppm | PM2.5=9.84 μg/m³
2025-04-24T07:28:41.541733+00:00 | CO2=1288.6 ppm | PM2.5=9.99 μg/m³
2025-04-24T07:29:11.877490+00:00 | CO2=1289.6 ppm | PM2.5=10.38 μg/m³
2025-04-24T07:29:42.198071+00:00 | CO2=1283.6 ppm | PM2.5=10.65 μg/m³
2025-04-24T07:30:12.533529+00:00 | CO2=1280.6 ppm | PM2.5=10.77 μg/m³
2025-04-24T07:30:42.869467+00:00 | CO2=1279.6 ppm | PM2.5=10.11 μg/m³
2025-04-24T07:31:13.205433+00:00 | CO2=1278.6 ppm | PM2.5=10.28 μg/m³
2025-04-24T07:31:43.540031+00:00 | CO2=1277.6 ppm | PM2.5=10.98 μg/m³
2025-04-24T07:32:13.861228+00:00 | CO2=1275.6 ppm | PM2.5=9.75 μg/m³
2025-04-24T07:32:44.197124+00:00 | CO2=1272.6 ppm | PM2.5=10.62 μg/m³
2025-04-24T07:33:14.533040+00:00 | CO2=1273.6 ppm | PM2.5=10.17 μg/m³
2025-04-24T07:33:44.869578+00:00 | CO2=1272.6 ppm | PM2.5=10.21 μg/m³
2025-04-24T07:34:15.203614+00:00 | CO2=1268.6 ppm | PM2.5=9.62 μg/m³
2025-04-24T07:34:45.572831+00:00 | CO2=1269.6 ppm | PM2.5=10.9 μg/m³
2025-04-24T07:35:15.908817+00:00 | CO2=1272.6 ppm | PM2.5=9.91 μg/m³
2025-04-24T07:35:46.324170+00:00 | CO2=1269.6 ppm | PM2.5=10.42 μg/m³
2025-04-24T07:36:16.628771+00:00 | CO2=1269.6 ppm | PM2.5=10.62 μg/m³
2025-04-25T01:46:20.418829+00:00 | CO2=797.6 ppm | PM2.5=12.22 μg/m³
2025-04-25T01:46:51.314789+00:00 | CO2=795.6 ppm | PM2.5=12.23 μg/m³
2025-04-25T01:47:12.130499+00:00 | CO2=793.6 ppm | PM2.5=12.84 μg/m³
2025-04-25T01:47:43.092730+00:00 | CO2=790.6 ppm | PM2.5=12.06 μg/m³
2025-04-25T01:48:13.749116+00:00 | CO2=788.6 ppm | PM2.5=11.49 μg/m³
2025-04-25T01:48:44.260590+00:00 | CO2=787.6 ppm | PM2.5=11.92 μg/m³
2025-04-25T01:49:14.820162+00:00 | CO2=785.6 ppm | PM2.5=12.52 μg/m³
2025-04-25T01:49:45.381447+00:00 | CO2=783.6 ppm | PM2.5=12.59 μg/m³
2025-04-25T01:50:15.907936+00:00 | CO2=782.6 ppm | PM2.5=12.57 μg/m³
2025-04-25T01:50:46.980073+00:00 | CO2=782.6 ppm | PM2.5=11.56 μg/m³
2025-04-25T01:51:17.861166+00:00 | CO2=780.6 ppm | PM2.5=11.55 μg/m³
2025-04-25T01:51:48.355761+00:00 | CO2=780.6 ppm | PM2.5=11.52 μg/m³
2025-04-25T01:52:24.295866+00:00 | CO2=779.6 ppm | PM2.5=12.22 μg/m³
2025-04-25T01:52:58.727809+00:00 | CO2=779.6 ppm | PM2.5=11.91 μg/m³
2025-04-25T01:53:33.095619+00:00 | CO2=777.6 ppm | PM2.5=11.85 μg/m³
2025-04-25T01:54:09.431449+00:00 | CO2=778.6 ppm | PM2.5=12.84 μg/m³
2025-04-25T01:54:18.853055+00:00 | CO2=778.6 ppm | PM2.5=12.18 μg/m³
2025-04-25T01:54:52.468128+00:00 | CO2=780.6 ppm | PM2.5=11.37 μg/m³
2025-04-25T01:55:26.068075+00:00 | CO2=787.6 ppm | PM2.5=11.74 μg/m³
2025-04-25T01:55:59.412205+00:00 | CO2=791.6 ppm | PM2.5=11.98 μg/m³
2025-04-25T01:56:32.804717+00:00 | CO2=797.6 ppm | PM2.5=12.26 μg/m³
2025-04-25T01:57:07.332330+00:00 | CO2=797.6 ppm | PM2.5=11.96 μg/m³
2025-04-25T01:57:40.948243+00:00 | CO2=796.6 ppm | PM2.5=12.62 μg/m³
2025-04-25T01:59:30.010798+00:00 | CO2=796.6 ppm | PM2.5=12.04 μg/m³
2025-04-25T02:00:04.795696+00:00 | CO2=796.6 ppm | PM2.5=12.36 μg/m³
2025-04-25T02:00:44.776682+00:00 | CO2=799.6 ppm | PM2.5=11.64 μg/m³
2025-04-25T02:01:24.555008+00:00 | CO2=800.6 ppm | PM2.5=12.13 μg/m³
2025-04-25T02:02:04.733544+00:00 | CO2=799.6 ppm | PM2.5=11.95 μg/m³
2025-04-25T02:02:29.950063+00:00 | CO2=799.6 ppm | PM2.5=12.48 μg/m³
2025-04-25T02:02:59.103452+00:00 | CO2=801.6 ppm | PM2.5=12.01 μg/m³
2025-04-25T02:03:08.529744+00:00 | CO2=802.6 ppm | PM2.5=11.8 μg/m³
2025-04-25T02:03:22.582445+00:00 | CO2=802.6 ppm | PM2.5=11.74 μg/m³
2025-04-25T02:03:45.183339+00:00 | CO2=803.6 ppm | PM2.5=11.8 μg/m³
2025-04-25T02:04:18.735404+00:00 | CO2=805.6 ppm | PM2.5=11.65 μg/m³
2025-04-25T02:04:52.272134+00:00 | CO2=806.6 ppm | PM2.5=11.16 μg/m³
2025-04-25T02:05:26.255496+00:00 | CO2=805.6 ppm | PM2.5=11.89 μg/m³
2025-04-25T02:05:59.726654+00:00 | CO2=805.6 ppm | PM2.5=12.18 μg/m³
2025-04-25T02:06:33.342767+00:00 | CO2=806.6 ppm | PM2.5=11.59 μg/m³
2025-04-25T02:07:06.782510+00:00 | CO2=805.6 ppm | PM2.5=11.21 μg/m³
2025-04-25T02:07:40.992043+00:00 | CO2=805.6 ppm | PM2.5=11.69 μg/m³
2025-04-25T02:08:14.718290+00:00 | CO2=805.6 ppm | PM2.5=10.72 μg/m³
2025-04-25T02:08:48.814317+00:00 | CO2=801.6 ppm | PM2.5=12.03 μg/m³
2025-04-25T02:09:22.494791+00:00 | CO2=800.6 ppm | PM2.5=12.46 μg/m³
2025-04-25T02:09:56.046146+00:00 | CO2=802.6 ppm | PM2.5=11.25 μg/m³
2025-04-25T02:10:29.534172+00:00 | CO2=804.6 ppm | PM2.5=11.4 μg/m³
2025-04-25T02:11:02.222529+00:00 | CO2=808.6 ppm | PM2.5=11.89 μg/m³
2025-04-25T02:11:35.246367+00:00 | CO2=806.6 ppm | PM2.5=11.4 μg/m³
2025-04-25T02:12:08.205703+00:00 | CO2=805.6 ppm | PM2.5=11.07 μg/m³
2025-04-25T02:12:33.838002+00:00 | CO2=805.6 ppm | PM2.5=11.65 μg/m³
2025-04-25T02:12:47.173130+00:00 | CO2=805.6 ppm | PM2.5=12.06 μg/m³
2025-04-25T02:13:20.053465+00:00 | CO2=805.6 ppm | PM2.5=12.58 μg/m³
2025-04-25T02:13:36.330538+00:00 | CO2=805.6 ppm | PM2.5=12.28 μg/m³
2025-04-25T02:14:04.531317+00:00 | CO2=807.6 ppm | PM2.5=11.34 μg/m³
2025-04-25T02:14:40.400665+00:00 | CO2=808.6 ppm | PM2.5=11.3 μg/m³
2025-04-25T02:14:50.142434+00:00 | CO2=807.6 ppm | PM2.5=11.72 μg/m³
2025-04-25T02:15:31.737717+00:00 | CO2=790.6 ppm | PM2.5=16.19 μg/m³
2025-04-25T02:15:56.130768+00:00 | CO2=815.6 ppm | PM2.5=13.69 μg/m³
2025-04-25T02:16:26.780404+00:00 | CO2=833.6 ppm | PM2.5=12.04 μg/m³
2025-04-25T02:16:59.659117+00:00 | CO2=833.6 ppm | PM2.5=12.16 μg/m³
2025-04-25T02:17:19.394571+00:00 | CO2=829.6 ppm | PM2.5=12.41 μg/m³
2025-04-25T02:17:48.496527+00:00 | CO2=822.6 ppm | PM2.5=11.54 μg/m³
2025-04-25T02:18:16.347685+00:00 | CO2=823.6 ppm | PM2.5=12.33 μg/m³
2025-04-25T02:18:32.831700+00:00 | CO2=825.6 ppm | PM2.5=12.94 μg/m³
2025-04-25T02:19:06.414502+00:00 | CO2=824.6 ppm | PM2.5=12.8 μg/m³
2025-04-25T02:19:39.374549+00:00 | CO2=816.6 ppm | PM2.5=11.86 μg/m³
2025-04-25T02:20:12.142252+00:00 | CO2=814.6 ppm | PM2.5=11.98 μg/m³
2025-04-25T02:20:45.358893+00:00 | CO2=810.6 ppm | PM2.5=11.21 μg/m³
2025-04-25T02:21:18.462030+00:00 | CO2=806.6 ppm | PM2.5=11.94 μg/m³
2025-04-25T02:21:35.875334+00:00 | CO2=805.6 ppm | PM2.5=11.86 μg/m³
2025-04-25T02:22:02.204409+00:00 | CO2=806.6 ppm | PM2.5=11.09 μg/m³
2025-04-25T02:22:36.733253+00:00 | CO2=806.6 ppm | PM2.5=11.36 μg/m³
2025-04-25T02:45:40.904110+00:00 | CO2=821.6 ppm | PM2.5=12.9 μg/m³
2025-04-25T02:46:17.271669+00:00 | CO2=822.6 ppm | PM2.5=13.03 μg/m³
2025-04-25T02:46:55.159580+00:00 | CO2=822.6 ppm | PM2.5=13.29 μg/m³
2025-04-25T02:47:32.184451+00:00 | CO2=823.6 ppm | PM2.5=13.24 μg/m³
2025-04-25T02:48:07.623411+00:00 | CO2=824.6 ppm | PM2.5=13.57 μg/m³
2025-04-25T02:48:52.633266+00:00 | CO2=824.6 ppm | PM2.5=13.21 μg/m³
2025-04-25T02:50:01.075437+00:00 | CO2=820.6 ppm | PM2.5=12.59 μg/m³
2025-04-25T02:51:10.826496+00:00 | CO2=822.6 ppm | PM2.5=12.27 μg/m³
2025-04-25T02:51:44.878424+00:00 | CO2=823.6 ppm | PM2.5=12.87 μg/m³
2025-04-25T02:52:13.143715+00:00 | CO2=830.6 ppm | PM2.5=12.68 μg/m³
2025-04-25T02:52:49.270994+00:00 | CO2=833.6 ppm | PM2.5=13.42 μg/m³
2025-04-25T02:53:25.878829+00:00 | CO2=833.6 ppm | PM2.5=13.26 μg/m³
2025-04-25T02:54:04.169842+00:00 | CO2=829.6 ppm | PM2.5=12.53 μg/m³
2025-04-25T02:54:39.584711+00:00 | CO2=828.6 ppm | PM2.5=12.78 μg/m³
2025-04-25T02:55:15.773857+00:00 | CO2=833.6 ppm | PM2.5=13.12 μg/m³
2025-04-25T02:55:51.388651+00:00 | CO2=834.6 ppm | PM2.5=13.31 μg/m³
2025-04-25T02:56:26.747695+00:00 | CO2=833.6 ppm | PM2.5=13.83 μg/m³
2025-04-25T02:57:06.981302+00:00 | CO2=832.6 ppm | PM2.5=13.26 μg/m³
2025-04-25T02:57:44.559113+00:00 | CO2=832.6 ppm | PM2.5=13.32 μg/m³
2025-04-25T02:58:21.987005+00:00 | CO2=832.6 ppm | PM2.5=13.81 μg/m³
2025-04-25T02:59:26.874953+00:00 | CO2=830.6 ppm | PM2.5=12.17 μg/m³
2025-04-25T03:00:05.489741+00:00 | CO2=831.6 ppm | PM2.5=12.78 μg/m³
2025-04-25T03:00:51.569664+00:00 | CO2=832.6 ppm | PM2.5=13.54 μg/m³
2025-04-25T03:01:27.905452+00:00 | CO2=833.6 ppm | PM2.5=12.85 μg/m³
2025-04-25T03:02:10.113296+00:00 | CO2=832.6 ppm | PM2.5=12.55 μg/m³
2025-04-25T03:02:50.497663+00:00 | CO2=833.6 ppm | PM2.5=13.06 μg/m³
2025-04-25T03:03:26.273166+00:00 | CO2=833.6 ppm | PM2.5=13.31 μg/m³
2025-04-25T03:04:03.472987+00:00 | CO2=834.6 ppm | PM2.5=12.7 μg/m³
2025-04-25T03:04:39.664919+00:00 | CO2=837.6 ppm | PM2.5=13.45 μg/m³
2025-04-25T03:05:16.193329+00:00 | CO2=837.6 ppm | PM2.5=13.3 μg/m³
2025-04-25T03:05:52.176897+00:00 | CO2=839.6 ppm | PM2.5=11.98 μg/m³
2025-04-25T03:06:28.976857+00:00 | CO2=839.6 ppm | PM2.5=13.04 μg/m³
2025-04-25T03:07:04.336693+00:00 | CO2=837.6 ppm | PM2.5=13.79 μg/m³
2025-04-25T03:07:41.520624+00:00 | CO2=840.6 ppm | PM2.5=12.53 μg/m³
2025-04-25T03:08:17.008427+00:00 | CO2=842.6 ppm | PM2.5=12.46 μg/m³
2025-04-25T03:10:28.611354+00:00 | CO2=845.6 ppm | PM2.5=12.8 μg/m³
2025-04-25T03:11:18.525257+00:00 | CO2=845.6 ppm | PM2.5=13.09 μg/m³
2025-04-25T03:12:03.645074+00:00 | CO2=847.6 ppm | PM2.5=13.84 μg/m³
2025-04-25T03:12:57.261561+00:00 | CO2=849.6 ppm | PM2.5=13.27 μg/m³
2025-04-25T03:13:32.621628+00:00 | CO2=851.6 ppm | PM2.5=13.4 μg/m³
2025-04-25T03:14:09.231773+00:00 | CO2=856.6 ppm | PM2.5=13.01 μg/m³
2025-04-25T03:14:54.178362+00:00 | CO2=859.6 ppm | PM2.5=13.84 μg/m³
2025-04-25T03:15:40.084729+00:00 | CO2=861.6 ppm | PM2.5=12.62 μg/m³
2025-04-25T03:16:20.004933+00:00 | CO2=862.6 ppm | PM2.5=13.21 μg/m³
2025-04-25T03:16:55.509367+00:00 | CO2=864.6 ppm | PM2.5=13.07 μg/m³
2025-04-25T03:17:08.894608+00:00 | CO2=863.6 ppm | PM2.5=13.38 μg/m³
2025-04-25T03:17:57.485411+00:00 | CO2=862.6 ppm | PM2.5=12.57 μg/m³
2025-04-25T03:19:26.246777+00:00 | CO2=859.6 ppm | PM2.5=13.46 μg/m³
2025-04-25T03:20:14.374958+00:00 | CO2=860.6 ppm | PM2.5=12.82 μg/m³
2025-04-25T03:20:50.678432+00:00 | CO2=859.6 ppm | PM2.5=13.64 μg/m³
2025-04-25T03:21:26.775430+00:00 | CO2=859.6 ppm | PM2.5=13.68 μg/m³
2025-04-25T03:22:02.581760+00:00 | CO2=859.6 ppm | PM2.5=12.85 μg/m³
2025-04-25T03:22:45.157608+00:00 | CO2=859.6 ppm | PM2.5=12.97 μg/m³
2025-04-25T03:23:21.397494+00:00 | CO2=861.6 ppm | PM2.5=12.96 μg/m³
2025-04-25T03:23:58.006024+00:00 | CO2=861.6 ppm | PM2.5=12.5 μg/m³
2025-04-25T03:24:33.878275+00:00 | CO2=861.6 ppm | PM2.5=13.04 μg/m³
2025-04-25T03:25:09.765344+00:00 | CO2=862.6 ppm | PM2.5=13.36 μg/m³
2025-04-25T03:25:45.669352+00:00 | CO2=863.6 ppm | PM2.5=13.02 μg/m³
2025-04-25T03:26:22.149122+00:00 | CO2=865.6 ppm | PM2.5=12.84 μg/m³
2025-04-25T03:27:01.323213+00:00 | CO2=866.6 ppm | PM2.5=12.77 μg/m³
2025-04-25T03:28:19.099077+00:00 | CO2=865.6 ppm | PM2.5=13.85 μg/m³
2025-04-25T03:28:55.145445+00:00 | CO2=867.6 ppm | PM2.5=13.09 μg/m³
2025-04-25T03:29:31.849368+00:00 | CO2=868.6 ppm | PM2.5=12.63 μg/m³
2025-04-25T03:30:09.866194+00:00 | CO2=869.6 ppm | PM2.5=12.25 μg/m³
2025-04-25T03:30:45.849536+00:00 | CO2=869.6 ppm | PM2.5=11.78 μg/m³
